Date,Value
2014-07-13,9.32359299
2014-07-12,9.01518862
2014-07-11,11.12342321
2014-07-10,11.22613459
2014-07-09,11.9361757
2014-07-08,12.21686237
2014-07-07,10.44603741
2014-07-06,9.24924683
2014-07-05,8.26076745
2014-07-04,10.58824881
2014-07-03,11.08189519
2014-07-02,13.73343865
2014-07-01,12.36328988
2014-06-30,10.90944259
2014-06-29,8.84416498
2014-06-28,9.87835113
2014-06-27,10.29537954
2014-06-26,11.37751104
2014-06-25,11.5556694
2014-06-24,11.64240605
2014-06-23,9.92050289
2014-06-22,9.42521379
2014-06-21,9.11976494
2014-06-20,11.25311797
2014-06-19,12.63691856
2014-06-18,12.23255724
2014-06-17,11.98842568
2014-06-16,11.12862904
2014-06-15,9.33855066
2014-06-14,9.95194649
2014-06-13,12.22428882
2014-06-12,12.15329591
2014-06-11,10.95603824
2014-06-10,12.193239
2014-06-09,10.27619998
2014-06-08,8.70951916
2014-06-07,9.12080675
2014-06-06,11.31817452
2014-06-05,12.24567
2014-06-04,12.26613461
2014-06-03,13.71930957
2014-06-02,10.91517676
2014-06-01,10.68373708
2014-05-31,9.93876923
2014-05-30,12.06522539
2014-05-29,12.39205713
2014-05-28,13.24677566
2014-05-27,12.33282353
2014-05-26,11.91589205
2014-05-25,9.57210433
2014-05-24,12.10475911
2014-05-23,12.99220611
2014-05-22,12.71659841
2014-05-21,13.27575617
2014-05-20,12.69875738
2014-05-19,10.7224626
2014-05-18,8.92569908
2014-05-17,9.7917159
2014-05-16,12.02164864
2014-05-15,12.75536468
2014-05-14,12.04391208
2014-05-13,13.05030601
2014-05-12,12.74240695
2014-05-11,9.32474235
2014-05-10,10.8683326
2014-05-09,15.8661507
2014-05-08,13.58134445
2014-05-07,13.38035393
2014-05-06,15.21115475
2014-05-05,12.36926791
2014-05-04,9.99820449
2014-05-03,11.0080935
2014-05-02,11.50948836
2014-05-01,12.01720682
2014-04-30,12.53470401
2014-04-29,12.17060621
2014-04-28,12.34031962
2014-04-27,11.27509025
2014-04-26,10.52495082
2014-04-25,14.40370555
2014-04-24,14.18530262
2014-04-23,14.28109385
2014-04-22,15.41285036
2014-04-21,11.60986595
2014-04-20,10.78653306
2014-04-19,13.3065243
2014-04-18,12.11666488
2014-04-17,15.27722248
2014-04-16,15.0145845
2014-04-15,16.40310745
2014-04-14,14.39419263
2014-04-13,9.30580111
2014-04-12,9.91757697
2014-04-11,14.57004853
2014-04-10,21.30299867
2014-04-09,13.2776719
2014-04-08,15.09697226
2014-04-07,13.90620728
2014-04-06,9.16831339
2014-04-05,12.15739669
2014-04-04,13.60614942
2014-04-03,13.42152449
2014-04-02,13.09056906
2014-04-01,12.54864889
2014-03-31,11.95022358
2014-03-30,10.75046791
2014-03-29,9.91116708
2014-03-28,12.76760033
2014-03-27,13.74833968
2014-03-26,15.58162914
2014-03-25,14.41318613
2014-03-24,12.36959646
2014-03-23,14.39001698
2014-03-22,14.60447433
2014-03-21,15.05458024
2014-03-20,13.68047528
2014-03-19,12.4119528
2014-03-18,10.60617286
2014-03-17,14.51477994
2014-03-16,10.38601922
2014-03-15,11.78133769
2014-03-14,14.00794115
2014-03-13,14.85979519
2014-03-12,17.27911595
2014-03-11,15.4523833
2014-03-10,14.43470377
2014-03-09,12.0606882
2014-03-08,12.98291657
2014-03-07,13.19699401
2014-03-06,14.8778672
2014-03-05,14.70329167
2014-03-04,18.22862564
2014-03-03,14.75881128
2014-03-02,11.10023303
2014-03-01,14.89760883
2014-02-28,15.28626504
2014-02-27,13.92144316
2014-02-26,14.8421543
2014-02-25,18.46032012
2014-02-24,13.98013914
2014-02-23,11.78154841
2014-02-22,12.56877924
2014-02-21,14.69796906
2014-02-20,14.92340459
2014-02-19,13.63818549
2014-02-18,24.33053354
2014-02-17,12.38282042
2014-02-16,11.12655289
2014-02-15,13.74692375
2014-02-14,17.1625273
2014-02-13,14.00026739
2014-02-12,15.9470347
2014-02-11,11.97222271
2014-02-10,13.307136
2014-02-09,11.06004141
2014-02-08,12.34375821
2014-02-07,15.60584661
2014-02-06,14.96859202
2014-02-05,13.8823951
2014-02-04,13.62165633
2014-02-03,12.40954994
2014-02-02,9.97459141
2014-02-01,12.87806484
2014-01-31,14.04752687
2014-01-30,13.37773716
2014-01-29,13.74047422
2014-01-28,13.82708352
2014-01-27,12.91506741
2014-01-26,11.32315585
2014-01-25,12.38973921
2014-01-24,16.99280777
2014-01-23,16.03678895
2014-01-22,13.93433582
2014-01-21,16.50972485
2014-01-20,13.5138866
2014-01-19,12.06898253
2014-01-18,12.86943728
2014-01-17,14.93833901
2014-01-16,13.32827534
2014-01-15,19.48537647
2014-01-14,12.63627999
2014-01-13,12.27931661
2014-01-12,11.56181557
2014-01-11,12.47216717
2014-01-10,12.83831463
2014-01-09,12.95045939
2014-01-08,14.28866784
2014-01-07,15.37383323
2014-01-06,29.71047036
2014-01-05,13.24221702
2014-01-04,12.68023544
2014-01-03,14.56454873
2014-01-02,12.12566192
2014-01-01,9.18372917
2013-12-31,11.43245003
2013-12-30,14.91471734
2013-12-29,11.46103748
2013-12-28,11.80259669
2013-12-27,13.52135419
2013-12-26,11.77737607
2013-12-25,12.45799785
2013-12-24,12.64534115
2013-12-23,11.43633559
2013-12-22,11.14297494
2013-12-21,14.69955031
2013-12-20,16.24572703
2013-12-19,15.81127156
2013-12-18,18.50617393
2013-12-17,16.22399978
2013-12-16,14.01108799
2013-12-15,11.2711577
2013-12-14,13.21918752
2013-12-13,14.94454362
2013-12-12,14.89978988
2013-12-11,17.69299634
2013-12-10,19.97697104
2013-12-09,12.81918828
2013-12-08,32.37259238
2013-12-07,20.50910369
2013-12-06,18.58752694
2013-12-05,21.98836499
2013-12-04,21.13728202
2013-12-03,21.85614673
2013-12-02,19.64441022
2013-12-01,17.71816338
2013-11-30,22.01670436
2013-11-29,25.92092417
2013-11-28,32.98440093
2013-11-27,28.13438242
2013-11-26,24.05961565
2013-11-25,19.27979672
2013-11-24,17.57820997
2013-11-23,21.86122464
2013-11-22,23.61058302
2013-11-21,26.57492613
2013-11-20,25.18151883
2013-11-19,32.54373365
2013-11-18,25.27467522
2013-11-17,15.1031091
2013-11-16,15.43971301
2013-11-15,18.56994291
2013-11-14,23.93546077
2013-11-13,24.28778395
2013-11-12,20.0940219
2013-11-11,62.00580352
2013-11-10,52.48680278
2013-11-09,86.29385375
2013-11-08,108.19320547
2013-11-07,117.81098834
2013-11-06,118.37378115
2013-11-05,47.14006645
2013-11-04,67.37958812
2013-11-03,24.97396102
2013-11-02,23.87084674
2013-11-01,35.40296681
2013-10-31,30.03529546
2013-10-30,38.08800627
2013-10-29,26.14906747
2013-10-28,43.74981757
2013-10-27,44.03445576
2013-10-26,53.66366945
2013-10-25,46.75449972
2013-10-24,49.26787775
2013-10-23,36.67520171
2013-10-22,41.67292026
2013-10-21,36.82997401
2013-10-20,27.8955071
2013-10-19,35.8234771
2013-10-18,45.53965756
2013-10-17,39.50246713
2013-10-16,36.84323895
2013-10-15,46.86833704
2013-10-14,24.76312632
2013-10-13,31.15736732
2013-10-12,32.21519984
2013-10-11,28.46158064
2013-10-10,29.73024401
2013-10-09,25.13904198
2013-10-08,16.18054086
2013-10-07,32.99949234
2013-10-06,21.98375278
2013-10-05,26.70745176
2013-10-04,33.53991469
2013-10-03,40.37392697
2013-10-02,35.39513493
2013-10-01,36.02532288
2013-09-30,26.00052268
2013-09-29,19.75447388
2013-09-28,27.84186309
2013-09-27,82.75466408
2013-09-26,28.01795022
2013-09-25,30.8215087
2013-09-24,31.74116641
2013-09-23,36.37139814
2013-09-22,27.4817632
2013-09-21,26.17798718
2013-09-20,35.98775791
2013-09-19,111.427816
2013-09-18,303.03844849
2013-09-17,90.93785999
2013-09-16,29.82849822
2013-09-15,24.16845305
2013-09-14,21.9094985
2013-09-13,26.42562521
2013-09-12,24.96850657
2013-09-11,23.61451906
2013-09-10,28.07548626
2013-09-09,30.43641891
2013-09-08,22.51021597
2013-09-07,27.40258306
2013-09-06,33.00862693
2013-09-05,34.00943099
2013-09-04,24.59734787
2013-09-03,30.91428847
2013-09-02,46.83183395
2013-09-01,25.28747187
2013-08-31,32.35235089
2013-08-30,43.30645342
2013-08-29,44.63568124
2013-08-28,243.52033894
2013-08-27,51.94695338
2013-08-26,27.45229801
2013-08-25,30.74091178
2013-08-24,28.06437009
2013-08-23,35.02624015
2013-08-22,37.04061907
2013-08-21,34.14204628
2013-08-20,45.78527809
2013-08-19,37.81465044
2013-08-18,44.92668611
2013-08-17,29.42751688
2013-08-16,45.60521477
2013-08-15,64.02507935
2013-08-14,43.02378882
2013-08-13,29.55608972
2013-08-12,24.14323112
2013-08-11,33.93550069
2013-08-10,29.35579481
2013-08-09,45.849913
2013-08-08,49.6207779
2013-08-07,30.18051369
2013-08-06,40.53861293
2013-08-05,27.05473128
2013-08-04,32.74170112
2013-08-03,28.01755065
2013-08-02,41.01530553
2013-08-01,31.49185887
2013-07-31,45.52101435
2013-07-30,37.36421201
2013-07-29,30.87144133
2013-07-28,19.93133624
2013-07-27,30.69502419
2013-07-26,22.80421394
2013-07-25,34.86795346
2013-07-24,32.92301081
2013-07-23,31.91271509
2013-07-22,21.9931243
2013-07-21,26.49400011
2013-07-20,21.48857703
2013-07-19,33.02637011
2013-07-18,27.59409047
2013-07-17,33.40695216
2013-07-16,34.01475967
2013-07-15,23.34949228
2013-07-14,31.82965821
2013-07-13,25.13594621
2013-07-12,32.05021445
2013-07-11,33.81696437
2013-07-10,26.25884419
2013-07-09,35.161138
2013-07-08,31.43815723
2013-07-07,17.31315056
2013-07-06,31.75035904
2013-07-05,33.41026781
2013-07-04,21.101607
2013-07-03,29.49682754
2013-07-02,37.0769864
2013-07-01,31.95531521
2013-06-30,19.88041027
2013-06-29,25.79585074
2013-06-28,47.29444705
2013-06-27,33.13590698
2013-06-26,38.21914872
2013-06-25,36.22112769
2013-06-24,37.82404209
2013-06-23,40.63780671
2013-06-22,45.58428107
2013-06-21,55.51629176
2013-06-20,62.60148592
2013-06-19,36.13715542
2013-06-18,36.99237474
2013-06-17,35.05299427
2013-06-16,29.0746919
2013-06-15,37.25196643
2013-06-14,38.16991619
2013-06-13,38.93851606
2013-06-12,43.47723521
2013-06-11,47.23966648
2013-06-10,34.19488951
2013-06-09,36.50155661
2013-06-08,45.68561726
2013-06-07,40.4846895
2013-06-06,43.37307063
2013-06-05,60.62469501
2013-06-04,64.89014237
2013-06-03,49.50440017
2013-06-02,44.65643906
2013-06-01,39.3619438
2013-05-31,48.95769767
2013-05-30,46.71194711
2013-05-29,51.94317506
2013-05-28,54.56592486
2013-05-27,47.80327835
2013-05-26,30.67004412
2013-05-25,55.98522589
2013-05-24,41.98819177
2013-05-23,53.41115964
2013-05-22,55.07809707
2013-05-21,42.99289632
2013-05-20,49.07464086
2013-05-19,42.20084266
2013-05-18,39.44980994
2013-05-17,88.4985171
2013-05-16,57.87351884
2013-05-15,49.64959569
2013-05-14,54.66430818
2013-05-13,60.08625448
2013-05-12,59.03344042
2013-05-11,63.69813949
2013-05-10,60.18777245
2013-05-09,68.44017033
2013-05-08,49.35342081
2013-05-07,45.04501941
2013-05-06,50.99940307
2013-05-05,38.14591919
2013-05-04,42.74796187
2013-05-03,49.20782248
2013-05-02,55.0843293
2013-05-01,35.90344815
2013-04-30,54.59361391
2013-04-29,35.83009291
